VisitYear,VisitMonth,Continent,RegionId,CountryId,CityId,AttractionId,AttractionType,Attraction_Popularity,Visit_Frequency,User_Experience,Season,VisitMode
2013,6,0,4,22,116,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,6,1,8,48,580,841,15,0.10429663910608103,0.959312293375544,2,2,1
2013,6,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,1,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,3
2013,6,3,15,109,4043,841,15,0.10429663910608103,0.09328557320728123,1,2,2
2013,5,3,15,109,4303,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,6,3,16,115,5572,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,5,3,15,109,3823,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,6,2,14,106,3551,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,6,1,8,51,935,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,5,3,15,109,3813,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,6,2,14,106,3551,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,6,2,12,81,2538,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,6,2,13,93,2748,841,15,0.10429663910608103,-0.48406557357156066,1,2,1
2013,6,1,8,48,535,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,6,3,15,109,4940,841,15,0.10429663910608103,0.38196114659670216,2,2,2
2013,5,2,13,93,2819,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,3,15,109,5399,841,15,0.10429663910608103,-0.19539000018213973,1,1,1
2013,5,3,15,109,4616,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,6,2,14,105,3432,841,15,0.10429663910608103,-0.48406557357156066,1,2,1
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,3,2,14,103,3354,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,5,3,15,109,4569,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,2,14,101,3013,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,6,3,15,109,4616,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,6,3,15,109,3991,841,15,0.10429663910608103,-0.48406557357156066,1,2,3
2013,6,3,15,109,4272,841,15,0.10429663910608103,-0.48406557357156066,1,2,2
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,1,8,48,426,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,5,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,3,2,14,101,3098,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,4,20,151,6868,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,5,3,16,115,5639,841,15,0.10429663910608103,1.247987866764965,2,1,1
2013,5,3,15,109,4923,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,5,2,14,101,3013,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,2,14,103,3354,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,5,3,15,109,3687,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,5,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,5,3,15,109,4940,841,15,0.10429663910608103,0.38196114659670216,2,1,1
2013,5,0,4,22,161,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,2,14,106,3551,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,5,1,8,51,2116,841,15,0.10429663910608103,0.09328557320728123,1,1,3
2013,5,1,8,51,1919,841,15,0.10429663910608103,0.09328557320728123,1,1,2
2013,5,3,15,109,4616,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,3,15,109,3687,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,3,15,109,4922,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,5,1,8,51,1376,841,15,0.10429663910608103,0.09328557320728123,1,1,3
2013,5,2,13,93,2856,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,4,1,8,51,1552,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,5,3,15,109,5405,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,1,8,48,535,841,15,0.10429663910608103,-0.19539000018213973,1,1,1
2013,4,2,14,101,3260,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,5,3,15,109,4262,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,5,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,16,115,5565,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,5,2,14,103,3354,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,4,3,15,109,3945,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,16,115,5536,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,4,1,8,51,781,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,4,3,16,115,5622,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,4,1,8,51,1434,841,15,0.10429663910608103,-0.19539000018213973,1,1,1
2013,4,4,21,163,8258,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,4,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,2,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,3,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4867,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,4,2,13,93,2708,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,5267,841,15,0.10429663910608103,1.536663440154386,2,1,2
2013,4,3,15,109,3750,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4947,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,5318,841,15,0.10429663910608103,0.38196114659670216,2,1,2
2013,4,3,15,109,5267,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,4,1,8,48,535,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,4,0,4,22,161,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,1,1,8,51,929,841,15,0.10429663910608103,1.536663440154386,2,3,3
2013,3,2,14,101,3071,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4070,841,15,0.10429663910608103,-0.19539000018213973,1,1,3
2013,4,2,14,99,2996,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,3915,841,15,0.10429663910608103,0.09328557320728123,1,1,1
2013,4,1,8,48,535,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,3687,841,15,0.10429663910608103,1.536663440154386,2,1,2
2013,3,3,15,109,4454,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,2,2,13,93,2690,841,15,0.10429663910608103,-0.48406557357156066,1,3,1
2013,4,2,14,103,3354,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,1,3,15,109,5399,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,4,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,4,2,11,69,2282,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,4940,841,15,0.10429663910608103,-0.19539000018213973,1,1,2
2013,4,2,14,101,3146,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,3915,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,3,15,109,5037,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,3,15,109,3915,841,15,0.10429663910608103,-0.48406557357156066,1,1,3
2013,3,3,15,109,5118,841,15,0.10429663910608103,0.38196114659670216,2,1,2
2013,4,2,13,93,2708,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,4,3,15,109,5267,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,3,15,109,3915,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,3,15,109,5126,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,3,3,15,109,3687,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,3,15,109,3750,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,2,3,15,109,4940,841,15,0.10429663910608103,-0.19539000018213973,1,3,2
2013,2,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,1,8,51,1847,841,15,0.10429663910608103,-0.48406557357156066,1,3,1
2013,3,2,13,93,2819,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,1,8,48,401,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,3,1,8,48,535,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,3,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,2,4,21,159,7494,841,15,0.10429663910608103,-0.48406557357156066,1,3,3
2013,2,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,3,3
2013,3,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,1,1
2013,2,3,15,109,4786,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,3,3,15,109,4147,841,15,0.10429663910608103,-0.48406557357156066,1,1,2
2013,1,3,15,109,4451,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,2,3,15,109,4646,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,2,3,15,109,4940,841,15,0.10429663910608103,-0.19539000018213973,1,3,2
2013,1,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,2,3,15,109,4309,841,15,0.10429663910608103,1.247987866764965,2,3,1
2013,2,2,14,101,3140,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,2,3,15,109,3899,841,15,0.10429663910608103,-0.48406557357156066,1,3,4
2013,2,1,8,48,535,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,1,8,48,473,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,2,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,3
2013,2,3,15,109,3915,841,15,0.10429663910608103,-0.48406557357156066,1,3,1
2013,2,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,5253,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,3687,841,15,0.10429663910608103,1.247987866764965,2,3,3
2013,1,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,3,1
2013,1,4,21,163,7979,841,15,0.10429663910608103,-0.19539000018213973,1,3,2
2013,1,3,15,109,3931,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,2,14,106,3551,841,15,0.10429663910608103,-0.19539000018213973,1,3,2
2013,1,1,8,51,1434,841,15,0.10429663910608103,0.6706367199861232,2,3,2
2013,1,1,8,51,1434,841,15,0.10429663910608103,0.09328557320728123,1,3,2
2013,1,1,8,48,535,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,4940,841,15,0.10429663910608103,-0.19539000018213973,1,3,2
2013,1,3,15,109,3922,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,1,8,51,1434,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,3981,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,2,14,101,3013,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,4272,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,3,15,109,4940,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,0,4,22,136,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2013,1,1,8,48,426,841,15,0.10429663910608103,-0.48406557357156066,1,3,2
2022,10,1,8,51,1434,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2022,6,1,8,51,1396,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2022,8,2,14,103,3354,673,2,-0.6791675700765897,-0.48406557357156066,1,2,3
2022,8,4,21,159,7494,673,2,-0.6791675700765897,0.959312293375544,2,2,4
2022,5,1,8,51,935,673,2,-0.6791675700765897,-0.48406557357156066,1,1,1
2021,10,2,14,101,3098,673,2,-0.6791675700765897,0.6706367199861232,2,0,1
2021,6,4,21,163,8513,673,2,-0.6791675700765897,0.09328557320728123,1,2,3
2020,12,1,8,51,2013,673,2,-0.6791675700765897,0.6706367199861232,2,3,4
2021,2,2,14,101,3260,673,2,-0.6791675700765897,-0.48406557357156066,1,3,3
2020,3,1,8,48,426,673,2,-0.6791675700765897,0.09328557320728123,1,1,1
2020,3,2,14,101,3230,673,2,-0.6791675700765897,0.6706367199861232,2,1,1
2020,3,3,15,109,3687,673,2,-0.6791675700765897,-0.48406557357156066,1,1,3
2020,3,3,15,109,3920,673,2,-0.6791675700765897,-0.48406557357156066,1,1,3
2020,3,2,14,103,3354,673,2,-0.6791675700765897,-0.19539000018213973,1,1,3
2020,3,1,8,51,765,673,2,-0.6791675700765897,3.2687168804909117,0,1,3
2020,2,0,4,22,93,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2020,2,1,8,48,426,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2020,2,3,15,109,4940,673,2,-0.6791675700765897,-0.48406557357156066,1,3,3
2020,2,1,8,51,780,673,2,-0.6791675700765897,0.38196114659670216,2,3,1
2020,2,1,8,51,1434,673,2,-0.6791675700765897,-0.48406557357156066,1,3,3
2020,2,3,15,109,5010,673,2,-0.6791675700765897,0.09328557320728123,1,3,3
2019,10,2,14,101,3257,673,2,-0.6791675700765897,0.38196114659670216,2,0,4
2020,2,2,13,93,2729,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2020,2,1,8,51,1396,673,2,-0.6791675700765897,0.959312293375544,2,3,1
2020,2,4,21,163,9069,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2020,2,3,15,109,4940,673,2,-0.6791675700765897,1.825339013543807,2,3,1
2020,1,2,14,106,3551,673,2,-0.6791675700765897,1.247987866764965,2,3,2
2020,1,2,14,106,3551,673,2,-0.6791675700765897,-0.19539000018213973,1,3,1
2020,1,0,3,14,57,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2020,1,1,8,51,698,673,2,-0.6791675700765897,0.6706367199861232,2,3,1
2020,1,2,14,101,3230,673,2,-0.6791675700765897,-0.48406557357156066,1,3,2
2020,1,4,21,163,8047,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2019,8,1,8,51,859,673,2,-0.6791675700765897,-0.48406557357156066,1,2,4
2020,1,3,16,115,5487,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2019,12,1,8,48,535,673,2,-0.6791675700765897,-0.48406557357156066,1,3,3
2019,12,4,21,163,8652,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2019,12,3,15,109,3687,673,2,-0.6791675700765897,0.38196114659670216,2,3,1
2019,12,1,8,51,781,673,2,-0.6791675700765897,0.38196114659670216,2,3,2
2019,11,1,8,51,859,673,2,-0.6791675700765897,-0.48406557357156066,1,0,2
2019,12,2,14,103,3338,673,2,-0.6791675700765897,-0.19539000018213973,1,3,1
2019,12,1,8,51,1288,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2019,12,2,14,106,3551,673,2,-0.6791675700765897,-0.48406557357156066,1,3,2
2019,12,1,8,51,1434,673,2,-0.6791675700765897,-0.48406557357156066,1,3,2
2019,12,1,8,48,535,673,2,-0.6791675700765897,-0.48406557357156066,1,3,3
2019,12,1,8,51,1434,673,2,-0.6791675700765897,-0.48406557357156066,1,3,2
2019,12,3,15,109,4940,673,2,-0.6791675700765897,-0.19539000018213973,1,3,1
2019,12,1,8,48,535,673,2,-0.6791675700765897,3.2687168804909117,0,3,1
2019,12,2,14,103,3385,673,2,-0.6791675700765897,-0.48406557357156066,1,3,1
2019,12,2,14,106,3551,673,2,-0.6791675700765897,-0.48406557357156066,1,3,4
2019,11,2,14,106,3551,673,2,-0.6791675700765897,0.09328557320728123,1,0,1
2019,11,4,17,125,5871,673,2,-0.6791675700765897,-0.48406557357156066,1,0,4
2019,11,1,8,51,698,673,2,-0.6791675700765897,0.09328557320728123,1,0,1
2019,11,1,8,48,426,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,11,3,15,109,4328,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,11,2,12,89,2623,673,2,-0.6791675700765897,-0.19539000018213973,1,0,1
2019,11,2,14,106,3551,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,11,2,14,101,3230,673,2,-0.6791675700765897,3.5573924538803325,0,0,4
2019,11,1,8,51,935,673,2,-0.6791675700765897,2.6913657337120696,0,0,1
2019,11,1,8,51,1399,673,2,-0.6791675700765897,-0.48406557357156066,1,0,2
2019,11,3,15,109,3965,673,2,-0.6791675700765897,-0.19539000018213973,1,0,1
2019,11,3,15,109,3981,673,2,-0.6791675700765897,0.09328557320728123,1,0,3
2019,11,2,13,93,2919,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,11,1,8,51,894,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,11,0,4,22,136,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,11,0,4,22,136,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,11,4,20,157,7045,673,2,-0.6791675700765897,0.6706367199861232,2,0,1
2019,11,2,13,93,2856,673,2,-0.6791675700765897,-0.48406557357156066,1,0,2
2019,11,1,8,51,1366,673,2,-0.6791675700765897,1.536663440154386,2,0,4
2019,10,1,8,51,1783,673,2,-0.6791675700765897,-0.19539000018213973,1,0,4
2019,10,4,19,141,6416,673,2,-0.6791675700765897,2.980041307101491,0,0,2
2019,11,1,8,48,335,673,2,-0.6791675700765897,0.38196114659670216,2,0,1
2019,11,2,14,101,3098,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,11,2,14,101,3035,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,10,3,15,109,5389,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,10,3,15,109,4686,673,2,-0.6791675700765897,1.825339013543807,2,0,1
2019,10,2,14,106,3551,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,10,1,8,51,743,673,2,-0.6791675700765897,0.09328557320728123,1,0,3
2019,10,3,15,109,4817,673,2,-0.6791675700765897,-0.48406557357156066,1,0,4
2019,10,1,8,51,1017,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,10,2,13,93,2819,673,2,-0.6791675700765897,0.09328557320728123,1,0,1
2019,10,3,16,115,5516,673,2,-0.6791675700765897,1.825339013543807,2,0,1
2019,8,2,14,101,3164,673,2,-0.6791675700765897,-0.48406557357156066,1,2,3
2019,10,1,8,48,426,673,2,-0.6791675700765897,0.38196114659670216,2,0,1
2019,10,1,8,51,715,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,10,4,21,163,8221,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,10,2,14,106,3551,673,2,-0.6791675700765897,0.959312293375544,2,0,1
2019,10,3,15,109,5125,673,2,-0.6791675700765897,-0.19539000018213973,1,0,2
2019,10,1,8,51,765,673,2,-0.6791675700765897,3.2687168804909117,0,0,2
2019,10,3,15,109,4940,673,2,-0.6791675700765897,0.09328557320728123,1,0,1
2019,10,2,14,105,3448,673,2,-0.6791675700765897,-0.19539000018213973,1,0,1
2019,10,2,13,93,2787,673,2,-0.6791675700765897,-0.19539000018213973,1,0,2
2019,10,3,15,109,3687,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,9,4,21,163,8317,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,3,2,14,101,3098,673,2,-0.6791675700765897,-0.48406557357156066,1,1,4
2019,10,3,16,115,5487,673,2,-0.6791675700765897,-0.19539000018213973,1,0,2
2019,10,1,8,51,1399,673,2,-0.6791675700765897,-0.48406557357156066,1,0,2
2019,9,3,16,115,5558,673,2,-0.6791675700765897,-0.19539000018213973,1,0,2
2019,9,1,8,48,426,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,9,1,8,51,1018,673,2,-0.6791675700765897,0.38196114659670216,2,0,1
2019,9,0,4,22,114,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,9,1,8,51,1434,673,2,-0.6791675700765897,0.09328557320728123,1,0,3
2019,9,1,8,51,1434,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,9,4,20,148,6733,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,9,3,15,109,3688,673,2,-0.6791675700765897,-0.48406557357156066,1,0,2
2019,9,4,21,163,8119,673,2,-0.6791675700765897,0.09328557320728123,1,0,1
2019,9,2,11,71,2343,673,2,-0.6791675700765897,-0.48406557357156066,1,0,2
2019,9,1,8,48,426,673,2,-0.6791675700765897,0.6706367199861232,2,0,2
2019,9,1,8,51,1556,673,2,-0.6791675700765897,-0.19539000018213973,1,0,4
2019,9,1,8,51,818,673,2,-0.6791675700765897,0.09328557320728123,1,0,3
2019,9,1,8,51,1200,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,9,1,8,51,2024,673,2,-0.6791675700765897,0.38196114659670216,2,0,1
2019,9,2,14,106,3551,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,9,2,14,101,3017,673,2,-0.6791675700765897,0.09328557320728123,1,0,1
2019,9,1,8,51,1434,673,2,-0.6791675700765897,0.09328557320728123,1,0,3
2019,9,4,21,163,9037,673,2,-0.6791675700765897,-0.19539000018213973,1,0,1
2019,9,1,8,51,734,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,9,3,15,109,4341,673,2,-0.6791675700765897,-0.19539000018213973,1,0,1
2019,9,1,7,43,270,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,9,1,8,51,935,673,2,-0.6791675700765897,-0.19539000018213973,1,0,3
2019,8,2,14,101,3140,673,2,-0.6791675700765897,1.536663440154386,2,2,2
2019,9,1,8,51,1423,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,9,2,14,101,3269,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,9,3,16,115,5487,673,2,-0.6791675700765897,-0.48406557357156066,1,0,1
2019,8,3,15,109,4303,673,2,-0.6791675700765897,-0.19539000018213973,1,2,3
2019,8,3,15,109,4395,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2019,8,1,8,48,535,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2019,8,2,11,73,2446,673,2,-0.6791675700765897,0.959312293375544,2,2,1
2019,8,1,8,48,535,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2019,8,3,15,109,4488,673,2,-0.6791675700765897,0.38196114659670216,2,2,1
2019,8,3,15,109,4000,673,2,-0.6791675700765897,-0.19539000018213973,1,2,4
2019,8,1,8,48,426,673,2,-0.6791675700765897,-0.48406557357156066,1,2,2
2019,5,2,14,101,3013,673,2,-0.6791675700765897,-0.48406557357156066,1,1,1
2019,8,2,12,89,2623,673,2,-0.6791675700765897,-0.48406557357156066,1,2,3
2019,8,1,8,51,1552,673,2,-0.6791675700765897,-0.48406557357156066,1,2,2
2019,8,2,12,89,2623,673,2,-0.6791675700765897,0.09328557320728123,1,2,2
2019,8,2,13,93,2835,673,2,-0.6791675700765897,-0.48406557357156066,1,2,2
2019,8,2,11,69,2266,673,2,-0.6791675700765897,-0.48406557357156066,1,2,2
2019,8,2,13,93,2835,673,2,-0.6791675700765897,-0.48406557357156066,1,2,4
2019,8,1,8,50,615,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2019,8,4,21,163,7929,673,2,-0.6791675700765897,-0.19539000018213973,1,2,1
2019,8,2,14,101,3225,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2019,8,2,14,106,3551,673,2,-0.6791675700765897,-0.19539000018213973,1,2,1
2019,7,4,21,159,7494,673,2,-0.6791675700765897,-0.48406557357156066,1,2,4
2019,8,1,8,48,545,673,2,-0.6791675700765897,0.09328557320728123,1,2,3
2019,8,3,15,109,3728,673,2,-0.6791675700765897,-0.48406557357156066,1,2,2
2018,9,1,8,51,1923,673,2,-0.6791675700765897,-0.48406557357156066,1,0,3
2019,8,2,14,101,3071,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2019,5,4,21,163,9101,673,2,-0.6791675700765897,-0.48406557357156066,1,1,1
2019,8,0,3,14,52,673,2,-0.6791675700765897,0.09328557320728123,1,2,1
2019,6,1,8,48,554,673,2,-0.6791675700765897,0.09328557320728123,1,2,3
2019,7,1,8,51,1434,673,2,-0.6791675700765897,-0.48406557357156066,1,2,2
2019,7,4,21,162,7676,673,2,-0.6791675700765897,-0.48406557357156066,1,2,1
2019,8,2,14,101,3223,673,2,-0.6791675700765897,-0.48406557357156066,1,2,2
2019,7,1,8,48,535,673,2,-0.6791675700765897,-0.19539000018213973,1,2,2
2019,7,2,14,106,3551,673,2,-0.6791675700765897,0.38196114659670216,2,2,4
2018,8,2,13,93,2819,673,2,-0.6791675700765897,1.247987866764965,2,2,1
2019,7,4,21,160,7586,673,2,-0.6791675700765897,0.09328557320728123,1,2,2
2019,7,2,14,105,3456,673,2,-0.6791675700765897,0.38196114659670216,2,2,2
2019,7,2,14,106,3551,673,2,-0.6791675700765897,1.247987866764965,2,2,3
2019,7,1,8,51,780,673,2,-0.6791675700765897,1.247987866764965,2,2,1
